type,lat,lon,activity_score,year,nightlights,cluster,firm_id,revenue_estimate,productivity,employee_count,years_in_operation
pharmacy,-1.9243192999999998,30.069944699999997,1,2025,22.713017,,775,4581.470429739567,916.2940859479135,5,6
information,-1.9469349000000002,30.060990999999994,1,2025,54.46492,,776,10645.183594275395,3548.394531425132,3,11
hotel,-1.9473171,30.0650944,1,2025,46.990334,,777,17196.847557255172,3439.3695114510347,5,10
restaurant,-1.9473795999999999,30.0650917,1,2025,46.990334,,778,20446.491273863925,2555.8114092329906,8,9
atm,-1.9480377,30.063407000000005,1,2025,56.727745,,779,40973.14362618888,5121.64295327361,8,15
bakery,-1.9583601000000002,30.1142998,1,2025,75.371284,,780,26309.91125386015,5261.98225077203,5,7
bar,-1.9589281,30.111558999999996,1,2025,73.87873,,781,5794.448837777663,1158.8897675555327,5,18
restaurant,-1.9517497,30.115326699999994,1,2025,53.590645,,782,32215.334697329854,4026.9168371662317,8,1
government,-1.949072,30.1184704,1,2025,43.073223,,783,40561.95126761527,8112.3902535230545,5,15
clothes,-1.9514717,30.072789300000004,1,2025,38.427902,,784,38553.04822812868,9638.26205703217,4,2
university,-1.9527954999999997,30.0929839,1,2025,75.09016,,785,64911.541729933684,21637.18057664456,3,2
cafe,-1.9606523000000002,30.068589,1,2025,33.639244,,786,50712.21839600384,7244.602628000548,7,10
restaurant,-1.9626643000000004,30.1056769,1,2025,43.10841,,787,34862.95486420886,8715.738716052216,4,15
general,-1.9478229,30.0576324,1,2025,44.856335,,788,20533.937590748108,5133.484397687027,4,10
general,-1.9390691,30.053787399999994,1,2025,32.46857,,789,4184.067198672652,836.8134397345304,5,19
hotel,-1.9925347999999996,30.0742104,1,2025,15.030166,,790,33847.42549372346,11282.475164574485,3,13
hotel,-1.9183015,30.095986899999996,1,2025,21.352655,,791,27110.806390007365,5422.161278001473,5,11
restaurant,-1.9391594000000003,30.077440599999996,1,2025,27.49246,,792,28899.478738142174,7224.8696845355435,4,2
apartment,-1.9344206999999995,30.1000523,1,2025,32.547142,,793,6144.123798867035,1024.0206331445058,6,13
educational_institution,-1.9622030000000001,30.0683636,1,2025,31.783438,,794,7472.1903866173025,1494.4380773234604,5,1
restaurant,-1.9568381999999995,30.1040264,1,2025,39.424545,,795,63142.72083831066,12628.544167662132,5,5
hotel,-1.9260573,30.0541873,1,2025,13.974356,,796,21172.21199980065,10586.105999900325,2,7
houseware,-1.9321720999999996,30.0706251,1,2025,27.278334,,797,43542.84597992043,8708.569195984086,5,13
hotel,-1.9605215,30.108404599999997,1,2025,52.828907,,798,22659.135345985214,7553.045115328405,3,13
hotel,-1.9605320999999996,30.1077041,1,2025,52.828907,,799,22691.737251971612,7563.912417323871,3,6
viewpoint,-1.9860845999999999,30.210366800000003,1,2025,10.002034,,800,56290.654516789196,11258.13090335784,5,12
viewpoint,-1.9865364,30.211367500000005,1,2025,10.002034,,801,13147.084102758941,3286.7710256897353,4,8
viewpoint,-1.9862875999999998,30.209620199999993,1,2025,10.002034,,802,24248.760385636797,8082.920128545599,3,9
cafe,-1.9529411999999995,30.083521400000002,1,2025,37.965557,,803,13873.345819553188,3468.336454888297,4,18
wine,-1.9528460999999997,30.083563000000005,1,2025,37.965557,,804,14264.137120843505,7132.068560421752,2,11
pottery,-1.9527628999999997,30.083636399999996,1,2025,37.965557,,805,16168.62437895358,2694.770729825597,6,11
boutique,-1.9493240999999997,30.068842099999994,1,2025,42.635487,,806,27505.293928916373,3929.3277041309107,7,15
bar,-1.9599740000000003,30.1187989,1,2025,50.726665,,807,13646.677690303137,4548.892563434379,3,9
hotel,-1.9688067,30.10050349999999,1,2025,44.12397,,808,77323.72631465599,15464.745262931197,5,3
hotel,-1.9587918,30.069605000000003,1,2025,24.419365,,809,9003.716340236146,2250.9290850590364,4,17
hotel,-1.9506185,30.06980619999999,1,2025,38.427902,,810,18272.059263188534,3045.3432105314223,6,17
zoo,-1.9844706999999997,30.209838299999998,1,2025,10.002034,,811,14189.66187863141,2364.9436464385685,6,3
bar,-1.958087,30.114622300000004,1,2025,75.371284,,812,93617.99369805725,46808.99684902863,2,19
insurance,-1.9489047,30.0612006,1,2025,56.727745,,813,26810.658067075055,13405.329033537528,2,9
bank,-1.9482091000000001,30.061855,1,2025,56.727745,,814,61811.48944209999,12362.297888419998,5,17
alpine_hut,-1.9675494,30.038089900000003,1,2025,5.655238,,815,4986.251115640714,2493.125557820357,2,18
government,-1.9469212,30.17328,1,2025,9.82397,,816,28768.90127522249,4109.843039317499,7,15
bar,-1.9006382,30.0533043,1,2025,18.188887,,817,53617.50049941061,13404.375124852653,4,1
bar,-1.9011143,30.053178199999994,1,2025,18.188887,,818,23915.546061280096,4783.109212256019,5,10
guest_house,-1.9504565999999999,30.072167799999995,1,2025,38.427902,,819,63925.93170765355,9132.275958236221,7,8
fast_food,-1.9463089999999996,30.060861799999998,1,2025,54.46492,,820,13130.742950593425,2626.148590118685,5,10
cafe,-1.9463778999999997,30.060870799999993,1,2025,54.46492,,821,90160.56724089295,12880.081034413279,7,2
restaurant,-1.9521764,30.081561999999998,1,2025,26.66,,822,219454.0441722186,219454.0441722186,1,19
restaurant,-1.9649077,30.060112899999996,1,2025,38.094692,,823,15323.784450144709,5107.928150048237,3,14
bar,-1.9694353000000002,30.0579126,1,2025,32.857376,,824,14108.002641628509,3527.0006604071273,4,8
guest_house,-1.9505543000000003,30.072193600000002,1,2025,38.427902,,825,94219.69141716027,10468.854601906696,9,19
attraction,-1.9336204,30.091190900000004,1,2025,27.19484,,826,106891.77422440483,26722.943556101207,4,1
telecommunication,-1.9596429000000002,30.109567199999997,1,2025,73.87873,,827,13057.787431855997,2611.5574863711995,5,16
coworking_space,-1.9509010999999994,30.060073800000005,1,2025,56.727745,,828,14469.715859431342,2411.619309905224,6,15
bar,-1.9465866999999997,30.079725,1,2025,26.812857,,829,16617.562402547934,2769.593733757989,6,5
bar,-1.9445690999999998,30.079239899999997,1,2025,26.812857,,830,5741.92322012417,1913.9744067080567,3,3
supermarket,-1.9461258000000001,30.060837000000003,1,2025,54.46492,,831,8789.80717444856,2929.935724816187,3,17
sports,-1.9454082,30.059942499999995,1,2025,44.926888,,832,8069.600318808169,1613.9200637616336,5,10
pharmacy,-1.9454629000000003,30.060002399999995,1,2025,54.46492,,833,10221.02788871926,1460.1468412456086,7,5
sports,-1.9456658999999998,30.0601331,1,2025,54.46492,,834,21275.577819223232,3545.929636537205,6,11
government,-1.9237134999999996,30.0573359,1,2025,19.18422,,835,27839.59961045368,4639.933268408947,6,6
place_of_worship,-1.9333676000000004,30.099968299999997,1,2025,32.675323,,836,103828.98948116368,25957.24737029092,4,4
hotel,-1.9621577999999997,30.122187800000003,1,2025,41.579845,,837,8116.432255999139,1159.4903222855912,7,7
guest_house,-1.9846792999999998,30.073246799999993,1,2025,19.813334,,838,58942.77862587263,14735.694656468157,4,19
hotel,-1.9438448999999995,30.102816299999994,1,2025,33.407078,,839,17783.229971791243,2222.9037464739054,8,7
convenience,-1.9567568999999996,30.115528700000002,1,2025,75.371284,,840,20963.461869947227,4192.6923739894455,5,14
bar,-1.9584419,30.1129098,1,2025,73.87873,,841,43252.8969736528,8650.579394730561,5,17
cafe,-1.9585020999999998,30.1125762,1,2025,73.87873,,842,7167.254737221555,1791.8136843053887,4,17
clothes,-1.958609,30.112328000000005,1,2025,73.87873,,843,32286.670505388196,6457.334101077639,5,13
beauty,-1.9587398,30.1121618,1,2025,73.87873,,844,26015.61485848817,13007.807429244085,2,1
beauty,-1.9586248000000002,30.112133300000004,1,2025,73.87873,,845,36042.39862419902,12014.132874733006,3,2
convenience,-1.9587214999999996,30.112069999999996,1,2025,73.87873,,846,29412.312080378902,4201.758868625558,7,18
car_wash,-1.9582549,30.111911500000005,1,2025,73.87873,,847,256606.77657401707,51321.35531480341,5,4
convenience,-1.9582889,30.1117917,1,2025,73.87873,,848,11640.666926657701,1940.1111544429502,6,13
cafe,-1.9581173999999997,30.1115687,1,2025,73.87873,,849,12951.96826298537,1850.2811804264816,7,1
fuel,-1.9526922999999998,30.073686000000002,1,2025,27.850153,,850,11811.860981981392,5905.930490990696,2,4
bank,-1.9588694000000002,30.110350500000003,1,2025,73.87873,,851,12638.751395749518,1805.5359136785025,7,2
restaurant,-1.9266335000000003,30.100311799999997,1,2025,32.805073,,852,11644.775141588325,2328.955028317665,5,4
company,-1.9511948,30.060089799999993,1,2025,56.727745,,853,72331.61089847969,14466.322179695937,5,16
parking_space,-1.9778282,30.083261100000005,1,2025,23.685873,,854,91172.10362714123,13024.586232448748,7,4
educational_institution,-1.9796686,30.077012999999994,1,2025,21.241453,,855,12447.233971564108,2074.5389952606847,6,9
motorcycle_parking,-1.9682235,30.094292899999996,1,2025,22.782255,,856,9582.026920213624,1916.4053840427248,5,17
hotel,-1.9542643,30.093108900000004,1,2025,75.09016,,857,35292.140040501115,35292.140040501115,1,2
clinic,-1.9700884,30.076803700000003,1,2025,23.545755,,858,12679.94582770437,1811.4208325291959,7,3
motorcycle_parking,-1.9767217000000001,30.086042799999998,1,2025,23.685873,,859,41478.554671672784,8295.710934334556,5,15
motorcycle_parking,-1.9767216000000003,30.086042799999998,1,2025,23.685873,,860,26981.939691318556,5396.3879382637115,5,7
slaughterhouse,-1.9669343,30.081225000000003,1,2025,25.69788,,861,4837.996099764632,806.3326832941053,6,4
police,-1.9691056,30.082966499999998,1,2025,23.534845,,862,103518.45669345309,12939.807086681636,8,12
parking_space,-1.9661753000000002,30.0784099,1,2025,25.69788,,863,132704.17384891128,33176.04346222782,4,1
slaughterhouse,-1.9668805999999999,30.0812678,1,2025,25.69788,,864,11934.770501020479,1989.1284168367465,6,17
police,-1.9691056,30.0829664,1,2025,23.534845,,865,14947.486536926695,3736.871634231674,4,4
restaurant,-1.9760874999999998,30.0925041,1,2025,22.131872,,866,29315.3160562927,29315.3160562927,1,4
bus_station,-1.9801395999999998,30.101886500000003,1,2025,36.51516,,867,30774.96426822599,10258.321422741998,3,9
bank,-1.9772069999999995,30.0955227,1,2025,22.131872,,868,42554.64410388533,10638.661025971332,4,10
bus_station,-1.9652901,30.0805076,1,2025,22.338255,,869,164424.13193641978,32884.82638728396,5,19
bus_station,-1.9366249,30.0639786,1,2025,30.71836,,870,18454.301621421826,4613.5754053554565,4,19
fixme,-1.9720975,30.131857299999993,1,2025,32.788506,,871,9913.995805199394,1982.799161039879,5,15
place_of_worship,-1.9718203000000005,30.132055699999988,1,2025,32.788506,,872,5545.160098665765,2772.5800493328825,2,17
fixme,-1.9722709999999999,30.132621600000004,1,2025,32.788506,,873,10604.884332524647,5302.442166262324,2,7
fixme,-1.9722576,30.132483599999993,1,2025,32.788506,,874,21308.74918304531,4261.749836609062,5,3
fixme,-1.9722473,30.1326008,1,2025,32.788506,,875,132529.1451369523,26505.829027390464,5,5
fixme,-1.9723397999999999,30.1327451,1,2025,32.788506,,876,13126.50438845001,2625.300877690002,5,16
fixme,-1.9722521999999996,30.1327865,1,2025,32.788506,,877,27550.83028845461,4591.805048075768,6,7
fixme,-1.9723674,30.133099900000005,1,2025,32.788506,,878,21667.68163765329,5416.920409413323,4,16
fixme,-1.9724021999999997,30.133223099999995,1,2025,32.788506,,879,72286.54371365848,8031.838190406498,9,9
fixme,-1.9722468999999998,30.13309449999999,1,2025,32.788506,,880,275662.4601731583,39380.35145330833,7,1
fixme,-1.9722775,30.1332688,1,2025,32.788506,,881,12953.628579645949,6476.814289822974,2,3
fixme,-1.9722052000000003,30.133341199999997,1,2025,32.788506,,882,13501.56059644129,4500.520198813763,3,8
fixme,-1.97209,30.132829599999997,1,2025,32.788506,,883,62577.48807958986,15644.372019897464,4,18
fixme,-1.9723577,30.1329015,1,2025,32.788506,,884,43559.86551216691,7259.977585361151,6,18
fixme,-1.9715055,30.132601499999996,1,2025,32.788506,,885,139623.85359472918,19946.264799247027,7,19
fixme,-1.9620784000000002,30.1366624,1,2025,44.603878,,886,39494.95358263772,9873.73839565943,4,7
place_of_worship,-1.9603776999999996,30.134973199999997,1,2025,28.498787,,887,15378.226267725488,3075.6452535450976,5,6
fixme,-1.9605938999999997,30.134838099999996,1,2025,28.498787,,888,39761.517665055086,7952.303533011017,5,11
fixme,-1.9608574000000003,30.1346038,1,2025,28.498787,,889,66749.59978958729,22249.866596529097,3,5
fixme,-1.9605687000000003,30.1347115,1,2025,28.498787,,890,50035.20722902811,16678.402409676037,3,12
bar,-1.9616848,30.134565399999993,1,2025,41.908653,,891,36580.62585851601,5225.803694073716,7,1
childcare,-1.9619233999999999,30.134346999999995,1,2025,41.908653,,892,64002.32498606004,21334.10832868668,3,19
fixme,-1.9607883000000002,30.122528400000004,1,2025,50.726665,,893,70919.13692711563,8864.892115889454,8,11
fixme,-1.9704320000000002,30.1295149,1,2025,27.370468,,894,87742.26515292075,10967.783144115094,8,15
parking_space,-1.9623096999999998,30.120414999999998,1,2025,41.579845,,895,42138.196456349746,8427.639291269948,5,16
fixme,-1.9628002,30.1206629,1,2025,41.579845,,896,18636.58605078165,3727.31721015633,5,3
place_of_worship,-1.9658364000000002,30.1198241,1,2025,31.036968,,897,25507.139859187562,8502.37995306252,3,11
fixme,-1.9653752000000002,30.119863199999998,1,2025,41.579845,,898,73607.99794237378,24535.999314124594,3,11
hotel,-1.9617429,30.1213611,1,2025,41.579845,,899,9730.925890842629,1621.8209818071048,6,10
fixme,-1.9617406,30.121362200000004,1,2025,41.579845,,900,31846.198861583554,6369.2397723167105,5,2
fixme,-1.9586825,30.119065900000003,1,2025,50.726665,,901,14863.4608422437,3715.865210560925,4,5
travel_agency,-1.9589691999999994,30.118874999999996,1,2025,50.726665,,902,22668.800322495685,3778.1333870826143,6,8
parking_space,-1.9611926,30.1201011,1,2025,41.579845,,903,79098.7113806544,26366.237126884796,3,13
pharmacy,-1.9683026999999997,30.1210425,1,2025,31.036968,,904,26664.785213895444,2222.065434491287,12,15
hospital,-1.9688014000000003,30.1217423,1,2025,31.036968,,905,23073.419157869394,23073.419157869394,1,2
fixme,-1.9701274000000002,30.129474199999997,1,2025,27.370468,,906,5654.143165426563,942.3571942377606,6,12
supermarket,-1.9688299,30.1213618,1,2025,31.036968,,907,46455.65896660994,46455.65896660994,1,8
fixme,-1.9696309,30.121852900000004,1,2025,31.036968,,908,42002.48999658153,7000.414999430254,6,19
supermarket,-1.9712838,30.124167599999996,1,2025,27.942001,,909,191617.164064262,191617.164064262,1,1
apartment,-1.9718211,30.123113600000003,1,2025,27.942001,,910,16191.177353303508,4047.794338325877,4,8
fuel,-1.9707989,30.1250199,1,2025,27.942001,,911,27423.355715419017,9141.118571806339,3,10
supermarket,-1.9706704,30.124998200000004,1,2025,27.942001,,912,28265.116299446825,9421.705433148942,3,13
fixme,-1.9704765,30.1260044,1,2025,27.942001,,913,106665.52466271872,21333.10493254374,5,5
parking_space,-1.9707258,30.1265932,1,2025,27.942001,,914,20024.35311637029,4004.870623274058,5,9
fixme,-1.9707680999999997,30.126641000000003,1,2025,27.942001,,915,29115.370971110213,5823.074194222043,5,10
parking_space,-1.9699471999999996,30.1266465,1,2025,32.654457,,916,40453.01716596915,4494.779685107683,9,14
fixme,-1.9706760999999997,30.127997399999998,1,2025,27.370468,,917,26545.330172442147,8848.443390814049,3,11
fixme,-1.9704183999999998,30.1283415,1,2025,27.370468,,918,14094.872890471383,4698.290963490461,3,14
fixme,-1.9703004,30.1286764,1,2025,27.370468,,919,26744.65696903681,4457.4428281728015,6,3
parking_space,-1.968864,30.121594500000004,1,2025,31.036968,,920,64449.14549485237,10741.524249142061,6,16
school,-1.9557366000000003,30.069450199999995,1,2025,28.345556,,921,7891.051702537223,2630.3505675124075,3,17
clinic,-1.9437352999999997,30.065029099999993,1,2025,46.990334,,922,25158.967538630215,3594.1382198043166,7,5
educational_institution,-1.9716846999999997,30.0714537,1,2025,19.091818,,923,10936.69781186368,2734.17445296592,4,7
fixme,-1.9644517,30.1190192,1,2025,41.579845,,924,72769.09529869043,72769.09529869043,1,17
fixme,-1.9656983000000001,30.117081999999996,1,2025,25.917576,,925,4802.121580664111,686.0173686663016,7,11
fixme,-1.9607975999999998,30.120215200000004,1,2025,50.726665,,926,12595.289234166697,1799.3270334523854,7,12
fixme,-1.9656529,30.1161668,1,2025,25.917576,,927,32119.283956944208,16059.641978472104,2,2
fixme,-1.9662497000000003,30.117158100000005,1,2025,25.917576,,928,105400.64443284697,21080.128886569393,5,19
fixme,-1.9670052000000002,30.117878600000004,1,2025,25.917576,,929,20624.80463523545,3437.4674392059082,6,5
social_facility,-1.9669052,30.118719000000002,1,2025,31.036968,,930,12642.260304930835,1404.6955894367593,9,11
garden_centre,-1.9674164,30.119326900000004,1,2025,31.036968,,931,144517.6709603183,48172.55698677277,3,19
fixme,-1.9657437,30.1200857,1,2025,31.036968,,932,5177.02631311083,1294.2565782777076,4,7
car_repair,-1.9671536000000003,30.119746799999998,1,2025,31.036968,,933,2443.517902783017,244.35179027830168,10,6
convenience,-1.9675510999999999,30.1206404,1,2025,31.036968,,934,34201.14664271181,8550.286660677952,4,11
fixme,-1.9678122999999996,30.120741,1,2025,31.036968,,935,13332.311122112023,3333.077780528006,4,14
convenience,-1.9680833999999998,30.1212294,1,2025,31.036968,,936,7932.846335845542,1983.2115839613855,4,4
fixme,-1.9693373999999997,30.121669800000003,1,2025,31.036968,,937,44728.065508357955,6389.723644051136,7,8
fixme,-1.9670842999999996,30.130215199999995,1,2025,32.213997,,938,28107.752691700654,3513.469086462582,8,9
fixme,-1.9627719,30.1354109,1,2025,41.908653,,939,12530.505236991514,2088.4175394985855,6,2
fixme,-1.9622248999999998,30.135639700000002,1,2025,41.908653,,940,6122.3151798379295,1020.3858633063215,6,11
fixme,-1.9656360999999998,30.117574999999995,1,2025,25.917576,,941,52704.56368825203,17568.187896084008,3,7
fixme,-1.9637428999999995,30.138664400000003,1,2025,44.603878,,942,42201.08362275085,8440.21672455017,5,4
courthouse,-1.9789664,30.0483993,1,2025,25.080757,,943,19946.80254861737,3324.467091436228,6,14
school,-1.9774285000000003,30.1708009,1,2025,28.461094,,944,139614.03423791728,69807.01711895864,2,1
fixme,-1.9671237,30.130871100000004,1,2025,32.213997,,945,7554.624971304226,944.3281214130283,8,12
gardener,-1.9782546,30.134565399999993,1,2025,28.482656,,946,4790.906059913518,958.1812119827036,5,19
parking_space,-1.9603625000000002,30.1194845,1,2025,50.726665,,947,11026.88797021967,2756.7219925549175,4,5
fixme,-1.9583727000000002,30.1191006,1,2025,50.726665,,948,21044.909558040574,5261.227389510143,4,8
parking_space,-1.9586967,30.119017299999996,1,2025,50.726665,,949,28094.79057436832,14047.39528718416,2,11
fixme,-1.9587104,30.1189819,1,2025,50.726665,,950,17305.228186518907,3461.0456373037814,5,4
bicycle_parking,-1.9601194000000002,30.118996800000005,1,2025,50.726665,,951,31321.35450683591,6264.270901367182,5,15
fixme,-1.9581348999999995,30.119580200000005,1,2025,50.726665,,952,6300.980755940509,1575.2451889851272,4,12
parking_space,-1.9604423999999998,30.1200384,1,2025,50.726665,,953,93317.65563861185,46658.82781930592,2,10
bicycle_parking,-1.9627376999999997,30.1210222,1,2025,41.579845,,954,20289.29775065275,5072.324437663187,4,16
bicycle_parking,-1.9626626999999996,30.1209782,1,2025,41.579845,,955,67325.60013155287,16831.400032888218,4,8
parking_space,-1.9618106,30.1200473,1,2025,41.579845,,956,31030.483728432104,31030.483728432104,1,8
parking_space,-1.9609,30.119720400000002,1,2025,50.726665,,957,34778.44993326136,4347.30624165767,8,6
parking_space,-1.9612548000000003,30.1198992,1,2025,41.579845,,958,38939.61065280265,9734.902663200663,4,3
bank,-1.9581306,30.1196002,1,2025,50.726665,,959,34465.308969686404,3446.5308969686403,10,8
bank,-1.9581367,30.119605799999995,1,2025,50.726665,,960,41886.66342374726,6981.1105706245435,6,10
parking_space,-1.9604451000000003,30.120059500000004,1,2025,50.726665,,961,83212.47289132507,27737.490963775024,3,5
fixme,-1.9594738,30.119278000000005,1,2025,50.726665,,962,26809.75706152066,4468.292843586777,6,11
bank,-1.9581162,30.11962189999999,1,2025,50.726665,,963,44757.02781816495,11189.256954541237,4,4
fixme,-1.9720974,30.132823600000002,1,2025,32.788506,,964,20135.995346523057,6711.998448841019,3,17
fixme,-1.9721911999999997,30.1327926,1,2025,32.788506,,965,92977.90985214442,46488.95492607221,2,3
fixme,-1.9721461999999998,30.1326094,1,2025,32.788506,,966,11199.31279644789,3733.10426548263,3,18
fixme,-1.9720369,30.132503399999997,1,2025,32.788506,,967,133377.72678728777,26675.545357457555,5,8
parking_space,-1.9719491,30.132258100000005,1,2025,32.788506,,968,21159.453304255618,7053.151101418539,3,12
fixme,-1.9718698,30.132359900000004,1,2025,32.788506,,969,5267.045709323572,1316.761427330893,4,16
fixme,-1.9718227,30.132321299999994,1,2025,32.788506,,970,25036.859922909847,8345.619974303283,3,14
fixme,-1.9718248,30.132520500000002,1,2025,32.788506,,971,11147.252595392272,1857.8754325653788,6,16
fixme,-1.9717411999999996,30.132560100000003,1,2025,32.788506,,972,51054.22330614629,10210.844661229257,5,4
fixme,-1.971738,30.1324305,1,2025,32.788506,,973,11468.690322063105,2293.738064412621,5,1
fixme,-1.9716041,30.1321917,1,2025,32.788506,,974,14098.399605739112,3524.599901434778,4,1
fixme,-1.9714969999999996,30.1321778,1,2025,32.788506,,975,3329.1066345028935,832.2766586257234,4,15
fixme,-1.971482,30.131974300000003,1,2025,32.788506,,976,14012.340445762631,2335.3900742937717,6,3
fixme,-1.9713363,30.1319186,1,2025,32.788506,,977,1951.0455227222994,487.76138068057486,4,14
fixme,-1.9714176999999995,30.1318757,1,2025,32.788506,,978,4519.231230054083,753.2052050090139,6,9
fixme,-1.9715066,30.131804,1,2025,27.370468,,979,47118.20183233443,11779.550458083608,4,19
fixme,-1.9712785,30.1316905,1,2025,27.370468,,980,48329.632394317654,9665.92647886353,5,8
fixme,-1.9715666,30.131530899999994,1,2025,27.370468,,981,33706.89051582333,6741.378103164667,5,2
parking_space,-1.9715258999999992,30.131438799999998,1,2025,27.370468,,982,8375.14656526919,2093.7866413172974,4,4
fixme,-1.9713587999999997,30.131449500000002,1,2025,27.370468,,983,21000.2294714554,4200.04589429108,5,1
fixme,-1.9717273000000002,30.1317847,1,2025,27.370468,,984,21947.25735217511,7315.752450725037,3,11
parking_space,-1.9716715999999996,30.131654000000005,1,2025,27.370468,,985,6916.293687289105,1729.0734218222763,4,5
fixme,-1.9710653000000002,30.131300600000003,1,2025,27.370468,,986,99051.8076433813,16508.634607230215,6,2
fixme,-1.9714605999999995,30.131281300000005,1,2025,27.370468,,987,52963.71262426074,8827.28543737679,6,13
fixme,-1.9714733999999996,30.1311474,1,2025,27.370468,,988,17659.61770067674,17659.61770067674,1,17
fixme,-1.9717166,30.131127099999997,1,2025,27.370468,,989,22626.698532151357,7542.2328440504525,3,17
fixme,-1.9717166,30.130997500000003,1,2025,27.370468,,990,27129.658226404612,6782.414556601153,4,18
fixme,-1.9718568999999995,30.131357399999995,1,2025,27.370468,,991,2859.1084703830934,476.51807839718225,6,9
fixme,-1.9716115999999995,30.131347700000003,1,2025,27.370468,,992,17202.717035037713,4300.679258759428,4,6
fixme,-1.9716995,30.131486999999996,1,2025,27.370468,,993,11136.861619281284,3712.2872064270946,3,3
fixme,-1.9719982999999999,30.131586600000002,1,2025,27.370468,,994,8089.96747869047,577.8548199064621,14,8
fixme,-1.9720239999999998,30.131432300000004,1,2025,27.370468,,995,16628.93795775128,3325.7875915502564,5,3
fixme,-1.9712323999999999,30.1309461,1,2025,27.370468,,996,132944.43352374705,33236.10838093676,4,1
parking_space,-1.9713674000000003,30.1309,1,2025,27.370468,,997,41807.99471156498,8361.598942312996,5,13
fixme,-1.9721665,30.130247800000003,1,2025,27.370468,,998,12441.849267852767,2488.3698535705535,5,5
fixme,-1.972099,30.130458799999996,1,2025,27.370468,,999,39049.39965336402,5578.485664766288,7,16
fixme,-1.9723292999999995,30.1305037,1,2025,27.370468,,1000,89264.16839675672,12752.024056679531,7,16
fixme,-1.9721953999999997,30.13063869999999,1,2025,27.370468,,1001,55527.50057749179,7932.5000824988265,7,12
fixme,-1.9716363000000001,30.1309097,1,2025,27.370468,,1002,23379.862874226546,11689.931437113273,2,13
fixme,-1.9713812999999998,30.131084200000004,1,2025,27.370468,,1003,11534.10090124669,2306.8201802493377,5,4
fixme,-1.9721204999999993,30.1312503,1,2025,27.370468,,1004,44277.11865205655,14759.039550685518,3,9
fixme,-1.9723614999999997,30.131191400000002,1,2025,27.370468,,1005,32646.253650865234,4663.750521552176,7,16
fixme,-1.9723137999999998,30.131457799999996,1,2025,27.370468,,1006,53916.5748106827,26958.28740534135,2,1
fixme,-1.9721129999999998,30.130975800000005,1,2025,27.370468,,1007,41571.57010507569,6928.595017512615,6,5
fixme,-1.9719896,30.131047500000005,1,2025,27.370468,,1008,62915.807034331876,15728.951758582969,4,5
fixme,-1.971169,30.13160119999999,1,2025,27.370468,,1009,12897.190661307493,1612.1488326634367,8,19
fixme,-1.9711518,30.1324302,1,2025,32.788506,,1010,82239.75204227798,16447.950408455596,5,9
fixme,-1.9722077000000002,30.132324100000005,1,2025,32.788506,,1011,26838.685237409016,26838.685237409016,1,8
fixme,-1.9718835,30.130665999999994,1,2025,27.370468,,1012,175476.58121702424,87738.29060851212,2,19
fixme,-1.9703225999999998,30.131414699999993,1,2025,27.370468,,1013,11056.924717212596,3685.6415724041985,3,18
fixme,-1.9706037999999995,30.1275851,1,2025,27.370468,,1014,124986.84905193972,20831.14150865662,6,15
fuel,-1.9754479999999999,30.076842,1,2025,21.31016,,1015,26847.0381660359,3355.8797707544877,8,4
educational_institution,-1.9751937,30.0758984,1,2025,21.31016,,1016,11482.529627019405,2870.632406754851,4,15
hotel,-1.9469731,30.0781828,1,2025,26.812857,,1017,13576.751575016262,4525.583858338754,3,13
fixme,-1.9481583,30.080398200000005,1,2025,28.300634,,1018,15988.942871728994,2664.8238119548323,6,18
childcare,-1.9490471999999996,30.0825228,1,2025,29.934843,,1019,33663.38228151937,5610.563713586562,6,5
place_of_worship,-1.9464887999999998,30.0780183,1,2025,26.812857,,1020,37154.32591944398,4644.290739930498,8,18
artwork,-1.9673369000000003,30.1025213,1,2025,44.12397,,1021,12410.522693684235,2068.4204489473727,6,8
fixme,-1.9459743,30.0847394,1,2025,25.310795,,1022,21496.499947823304,3582.749991303884,6,1
fixme,-1.9438537000000002,30.080464800000005,1,2025,26.812857,,1023,187638.09474491206,37527.61894898241,5,19
educational_institution,-1.9169317000000001,30.088941799999997,1,2025,23.98954,,1024,123938.79947149131,30984.699867872827,4,17
theatre,-1.9165975999999996,30.0893363,1,2025,23.98954,,1025,34075.150377031154,6815.030075406231,5,2
school,-1.9462372999999995,30.0856511,1,2025,25.310795,,1026,22879.657550154563,4575.931510030912,5,19
agricultural_engines,-1.9740090000000001,30.1515099,1,2025,16.08806,,1027,24835.54883912049,4139.258139853415,6,16
place_of_worship,-1.95232,30.122029600000005,1,2025,55.1873,,1028,40681.062679942916,3698.278425449356,11,18
bank,-1.9572545000000001,30.1152746,1,2025,75.371284,,1029,7920.482738656838,990.0603423321047,8,2
bank,-1.9573077999999997,30.1153462,1,2025,75.371284,,1030,17028.155562194574,2432.593651742082,7,6
fixme,-1.9611966000000003,30.1293621,1,2025,31.776777,,1031,4152.292731619656,593.184675945665,7,7
vending_machine,-1.9626642,30.1358748,1,2025,41.908653,,1032,32834.107687514894,8208.526921878723,4,6
vending_machine,-1.9626619000000003,30.135847600000005,1,2025,41.908653,,1033,42074.449689683956,5259.306211210494,8,6
dentist,-1.9484851,30.122032600000004,1,2025,43.073223,,1034,13586.250092702103,2264.3750154503505,6,9
